2017-04-01,esercizi extra-alberghieri,Italia,7193,26974
2017-04-01,esercizi extra-alberghieri,Paesi esteri,900,4109
2017-05-01,esercizi alberghieri,Italia,16228,45857
2017-05-01,esercizi alberghieri,Paesi esteri,3213,12189
2017-05-01,esercizi extra-alberghieri,Italia,6515,32814
2017-05-01,esercizi extra-alberghieri,Paesi esteri,2712,13534
2017-06-01,esercizi alberghieri,Italia,51478,219262
2017-06-01,esercizi alberghieri,Paesi esteri,7328,46030
2017-06-01,esercizi extra-alberghieri,Italia,30946,195069
2017-06-01,esercizi extra-alberghieri,Paesi esteri,8396,59148
2017-07-01,esercizi alberghieri,Italia,68880,409523
2017-07-01,esercizi alberghieri,Paesi esteri,10668,69754
2017-07-01,esercizi extra-alberghieri,Italia,45736,403556
2017-07-01,esercizi extra-alberghieri,Paesi esteri,10945,89559
2017-08-01,esercizi alberghieri,Italia,80203,502848
2017-08-01,esercizi alberghieri,Paesi esteri,6172,42966
2017-08-01,esercizi extra-alberghieri,Italia,50031,527224
2017-08-01,esercizi extra-alberghieri,Paesi esteri,7341,72524
2017-09-01,esercizi alberghieri,Italia,25158,134186
